open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1651536000000,0.04751000,0.04875000,0.04576000,0.04681000,597405229.20000000,1651622399999,28278002.78810400,88752,294722928.20000000,13953203.17327800,0
1651622400000,0.04681000,0.05403000,0.04656000,0.05392000,1527332051.00000000,1651708799999,76575240.04233000,260617,790046347.00000000,39641654.09648400,0
1651708800000,0.05392000,0.05475000,0.04585000,0.04758000,1517922711.90000000,1651795199999,75996919.46415100,255113,737817916.90000000,36894887.06500300,0
1651795200000,0.04757000,0.04797000,0.04532000,0.04703000,970500440.70000000,1651881599999,45348306.61438500,156570,478636890.30000000,22367420.75240500,0
1651881600000,0.04701000,0.04729000,0.04436000,0.04552000,580388323.60000000,1651967999999,26831955.79991800,90763,287798681.70000000,13303286.04629100,0
1651968000000,0.04554000,0.04608000,0.04366000,0.04448000,818844916.90000000,1652054399999,36814355.85543700,126029,399517657.40000000,17963676.01741200,0
1652054400000,0.04448000,0.04528000,0.03760000,0.03790000,1914449167.40000000,1652140799999,78572206.68582700,297273,936324224.90000000,38464937.70708800,0
1652140800000,0.03789000,0.04368000,0.03666000,0.03879000,2391827212.30000000,1652227199999,95989851.83437600,369978,1212700318.00000000,48645509.35880800,0
1652227200000,0.03878000,0.04020000,0.02840000,0.03044000,3704932946.90000000,1652313599999,128802066.02630700,463065,1847696071.50000000,64312753.03863000,0
1652313600000,0.03042000,0.03230000,0.02400000,0.02767000,3488942494.00000000,1652399999999,96027446.73826700,351314,1692504998.00000000,46605219.07101900,0
1652400000000,0.02767000,0.03430000,0.02723000,0.03057000,2150333178.70000000,1652486399999,68694030.32159000,237259,1051730995.50000000,33588532.75139400,0
1652486400000,0.03057000,0.03267000,0.02850000,0.03175000,1342088540.50000000,1652572799999,40899826.18622900,153255,679108147.30000000,20694650.04940300,0
1652572800000,0.03177000,0.03367000,0.03038000,0.03353000,854067771.80000000,1652659199999,27053622.22632300,100991,427554960.50000000,13547290.12884100,0
1652659200000,0.03353000,0.03353000,0.02995000,0.03103000,1091221485.30000000,1652745599999,33961364.92209000,128851,546593083.10000000,17018671.14300500,0
1652745600000,0.03104000,0.03332000,0.03080000,0.03286000,790805578.80000000,1652831999999,25326857.16894800,87694,393229390.50000000,12586331.37112500,0
1652832000000,0.03286000,0.03319000,0.02896000,0.02920000,873122692.20000000,1652918399999,26839450.17240300,89371,437007699.80000000,13424275.79410200,0
1652918400000,0.02920000,0.03165000,0.02826000,0.03150000,861117236.80000000,1653004799999,25950063.03380100,94091,415481113.80000000,12520352.59823700,0
1653004800000,0.03148000,0.03204000,0.02936000,0.03007000,807140947.50000000,1653091199999,24762111.25838300,81615,394223389.40000000,12093600.53411800,0
1653091200000,0.03009000,0.03120000,0.02959000,0.03080000,535075124.40000000,1653177599999,16308200.15979800,52565,260701592.80000000,7946664.67729200,0
1653177600000,0.03080000,0.03281000,0.03058000,0.03198000,751373201.90000000,1653263999999,23826848.24669100,69537,363235039.90000000,11518436.79534100,0
1653264000000,0.03196000,0.03495000,0.03062000,0.03120000,1163794783.30000000,1653350399999,38356569.82462400,120284,572202203.10000000,18852496.78151200,0
1653350400000,0.03122000,0.03218000,0.02956000,0.03168000,850806703.30000000,1653436799999,26468655.32026500,82149,425725512.50000000,13249999.93070500,0
1653436800000,0.03168000,0.03252000,0.03037000,0.03133000,887457434.30000000,1653523199999,27812920.30734400,79081,442654644.20000000,13872236.75539300,0
1653523200000,0.03133000,0.03216000,0.02809000,0.02948000,1471374689.80000000,1653609599999,44036010.11801300,150679,759645080.90000000,22717059.46482800,0
1653609600000,0.02948000,0.03053000,0.02840000,0.02907000,1423020573.50000000,1653695999999,41798296.19963200,153745,691467310.50000000,20306605.34945700,0
1653696000000,0.02908000,0.03011000,0.02862000,0.02972000,611053039.10000000,1653782399999,18009383.64585600,55216,301751454.50000000,8893673.06257600,0
1653782400000,0.02973000,0.03020000,0.02894000,0.03017000,507150696.70000000,1653868799999,15025112.50510300,46361,251437728.70000000,7448495.07167800,0
1653868800000,0.03016000,0.03312000,0.03001000,0.03294000,921383094.80000000,1653955199999,29192525.83823200,87146,448897163.60000000,14226435.53026400,0
1653955200000,0.03294000,0.03382000,0.03183000,0.03283000,1000585124.70000000,1654041599999,32924573.70117200,109162,488589446.80000000,16077424.96149300,0
1654041600000,0.03284000,0.03418000,0.02998000,0.03051000,937691750.80000000,1654127999999,30296461.56418400,110111,466390674.70000000,15064449.70337400,0
1654128000000,0.03052000,0.03172000,0.03001000,0.03144000,577253108.20000000,1654214399999,17806287.74728500,60820,296625139.60000000,9153942.86512400,0
1654214400000,0.03144000,0.03177000,0.02978000,0.03022000,477056049.10000000,1654300799999,14532482.52580200,48280,239149620.70000000,7287469.70691500,0
1654300800000,0.03020000,0.03074000,0.02957000,0.03055000,333473728.90000000,1654387199999,10091883.18937600,34940,160104360.90000000,4845540.58468600,0
1654387200000,0.03055000,0.03092000,0.02999000,0.03044000,321180365.80000000,1654473599999,9774829.04776000,31860,162062252.70000000,4932100.54929100,0
1654473600000,0.03043000,0.03275000,0.03032000,0.03174000,608304673.20000000,1654559999999,19327682.96720800,65516,304759408.70000000,9678645.15814400,0
1654560000000,0.03173000,0.03185000,0.02952000,0.03066000,732375464.10000000,1654646399999,22281278.61492900,74748,365458243.60000000,11121373.48879900,0
1654646400000,0.03066000,0.03128000,0.03001000,0.03026000,447962022.70000000,1654732799999,13676426.80076500,46657,223266375.70000000,6815960.89927500,0
1654732800000,0.03027000,0.03316000,0.02988000,0.03184000,1112336484.00000000,1654819199999,35377341.33028000,116255,552628523.10000000,17574333.55562000,0
1654819200000,0.03184000,0.03236000,0.02918000,0.02948000,836128959.50000000,1654905599999,25629455.92293800,88224,408960008.20000000,12525525.40980500,0
1654905600000,0.02949000,0.03019000,0.02709000,0.02762000,743311222.30000000,1654991999999,21116404.48307600,79992,363659690.00000000,10329338.86495100,0
1654992000000,0.02763000,0.02800000,0.02563000,0.02569000,1022484547.70000000,1655078399999,27302735.20905400,105048,497881219.10000000,13290998.81715800,0
1655078400000,0.02569000,0.02630000,0.02223000,0.02384000,2193282310.10000000,1655164799999,52059508.97359500,234224,1085653029.60000000,25738281.42333400,0
1655164800000,0.02385000,0.02487000,0.02194000,0.02393000,1652413923.80000000,1655251199999,39114722.23137900,166750,816463184.90000000,19330931.28546400,0
1655251200000,0.02393000,0.02561000,0.02145000,0.02556000,1887122386.40000000,1655337599999,43323720.14654000,197954,943442140.60000000,21659947.29627900,0
1655337600000,0.02556000,0.02590000,0.02227000,0.02270000,1162164531.20000000,1655423999999,27470606.08773400,107380,584264638.90000000,13805993.42715900,0
1655424000000,0.02270000,0.02394000,0.02250000,0.02332000,628942193.10000000,1655510399999,14657347.70548500,58774,297186578.10000000,6930535.12437500,0
1655510400000,0.02333000,0.02370000,0.02003000,0.02167000,1718212255.60000000,1655596799999,37016437.48930600,133620,858456741.80000000,18496224.10929500,0
1655596800000,0.02165000,0.02330000,0.02073000,0.02305000,1275391854.30000000,1655683199999,28111182.07328400,105254,631334290.40000000,13925494.82617400,0
1655683200000,0.02306000,0.02386000,0.02194000,0.02354000,1010706835.50000000,1655769599999,23239946.62258800,83581,505214257.10000000,11612264.94770500,0
1655769600000,0.02353000,0.02519000,0.02306000,0.02368000,1112327960.90000000,1655855999999,26879616.32202700,98965,599594678.70000000,14509560.32405400,0
1655856000000,0.02369000,0.02376000,0.02255000,0.02274000,802070929.00000000,1655942399999,18537371.92513600,74319,400139043.70000000,9247188.36632100,0
1655942400000,0.02275000,0.02428000,0.02264000,0.02415000,805667867.90000000,1656028799999,18980866.01179300,64902,389527717.30000000,9183174.43674800,0
1656028800000,0.02416000,0.02595000,0.02393000,0.02540000,923142041.10000000,1656115199999,23012804.96280500,76149,452846797.30000000,11281918.80758600,0
1656115200000,0.02540000,0.02642000,0.02448000,0.02620000,724413060.40000000,1656201599999,18453829.68910700,63256,348502443.00000000,8872660.91920400,0
1656201600000,0.02620000,0.02672000,0.02420000,0.02428000,837505818.30000000,1656287999999,21355218.40282100,72205,406476276.30000000,10361499.86612900,0
1656288000000,0.02428000,0.02550000,0.02411000,0.02458000,742164531.10000000,1656374399999,18399737.51384100,66179,363002141.30000000,8996758.61606700,0
1656374400000,0.02458000,0.02537000,0.02330000,0.02343000,771674102.90000000,1656460799999,18888512.40412400,68302,397782505.70000000,9737686.92678400,0
1656460800000,0.02343000,0.02377000,0.02237000,0.02277000,898996197.00000000,1656547199999,20704572.10072000,70206,421304244.20000000,9703275.91821700,0
1656547200000,0.02277000,0.02293000,0.02122000,0.02277000,878169206.30000000,1656633599999,19313168.80830400,70860,439543119.80000000,9670463.49971800,0
1656633600000,0.02278000,0.02332000,0.02175000,0.02226000,894025092.80000000,1656719999999,20014117.97517100,72729,451047857.10000000,10094717.58723400,0
1656720000000,0.02227000,0.02264000,0.02181000,0.02235000,433993542.20000000,1656806399999,9638128.69950600,36691,220392837.60000000,4894699.18975200,0
1656806400000,0.02235000,0.02284000,0.02180000,0.02257000,434094736.30000000,1656892799999,9661338.71377500,35424,218595238.20000000,4865268.85904800,0
1656892800000,0.02258000,0.02342000,0.02194000,0.02332000,576325884.70000000,1656979199999,13083391.63006400,45217,285448912.00000000,6486512.92083300,0
1656979200000,0.02331000,0.02352000,0.02196000,0.02269000,696035613.90000000,1657065599999,15844150.15765200,53692,347888327.60000000,7917559.65067000,0
1657065600000,0.02270000,0.02388000,0.02225000,0.02357000,781425274.20000000,1657151999999,18101430.97622600,60123,398590397.00000000,9234647.80758300,0
1657152000000,0.02355000,0.02438000,0.02310000,0.02407000,607658537.10000000,1657238399999,14440705.28940800,45320,300241067.60000000,7140698.40523100,0
1657238400000,0.02408000,0.02479000,0.02353000,0.02374000,747493550.30000000,1657324799999,18015189.89735500,55780,379926873.50000000,9157671.88295100,0
1657324800000,0.02373000,0.02453000,0.02373000,0.02408000,368970714.20000000,1657411199999,8926321.61350000,34062,180729992.90000000,4373024.60140000,0
1657411200000,0.02408000,0.02423000,0.02321000,0.02338000,356600730.70000000,1657497599999,8438820.91632300,27803,177439959.40000000,4199134.18341100,0
1657497600000,0.02339000,0.02341000,0.02193000,0.02204000,471484139.70000000,1657583999999,10719302.29866300,38753,238280225.10000000,5415278.18978100,0
1657584000000,0.02203000,0.02229000,0.02139000,0.02149000,502861036.10000000,1657670399999,11014884.51069900,34188,252701103.60000000,5535692.19394900,0
1657670400000,0.02148000,0.02235000,0.02073000,0.02225000,691614502.90000000,1657756799999,14924607.01898600,52258,355068139.20000000,7662505.06723800,0
1657756800000,0.02226000,0.02303000,0.02151000,0.02281000,601749897.20000000,1657843199999,13356878.18729100,44670,296373068.70000000,6578907.27317400,0
1657843200000,0.02282000,0.02349000,0.02253000,0.02297000,539393539.40000000,1657929599999,12414307.67740800,40789,260723522.70000000,6002226.93853900,0
1657929600000,0.02297000,0.02385000,0.02253000,0.02370000,472922911.30000000,1658015999999,10986388.62963700,35586,218770492.70000000,5082024.50717900,0
1658016000000,0.02370000,0.02416000,0.02313000,0.02319000,512583881.10000000,1658102399999,12081114.75330200,42976,248819908.60000000,5866081.17755900,0
1658102400000,0.02320000,0.02498000,0.02305000,0.02473000,957144068.30000000,1658188799999,23222631.91462200,83157,474404406.20000000,11517876.63484800,0
1658188800000,0.02472000,0.02640000,0.02400000,0.02611000,1055897939.70000000,1658275199999,26656189.03431100,96806,532273674.30000000,13452716.50069700,0
1658275200000,0.02611000,0.02739000,0.02523000,0.02532000,1089161738.80000000,1658361599999,28955698.84309400,106520,546320538.20000000,14535226.69003400,0
1658361600000,0.02531000,0.02569000,0.02432000,0.02533000,723773395.70000000,1658447999999,18127911.35046800,65358,355035234.10000000,8897560.29139800,0
1658448000000,0.02533000,0.02683000,0.02512000,0.02526000,695573468.00000000,1658534399999,18120941.51742100,68503,341212191.90000000,8891720.83661800,0
1658534400000,0.02526000,0.02586000,0.02440000,0.02502000,475999448.30000000,1658620799999,11931667.73903700,46063,234519699.90000000,5879403.78978300,0
1658620800000,0.02502000,0.02575000,0.02481000,0.02506000,416135610.60000000,1658707199999,10551475.31921000,41753,200606318.00000000,5089128.79586800,0
1658707200000,0.02504000,0.02518000,0.02327000,0.02333000,610150419.70000000,1658793599999,14776002.13905900,57482,295065573.60000000,7149396.12045900,0
1658793600000,0.02333000,0.02339000,0.02251000,0.02332000,469249158.30000000,1658879999999,10765748.83368000,43400,238227721.70000000,5466174.12011900,0
1658880000000,0.02332000,0.02519000,0.02287000,0.02519000,598927753.60000000,1658966399999,14343842.13020100,55567,309391543.40000000,7411623.87596100,0
1658966400000,0.02519000,0.02676000,0.02477000,0.02634000,799457363.30000000,1659052799999,20649836.43911900,81614,387286389.00000000,10005687.81767600,0
1659052800000,0.02635000,0.02755000,0.02591000,0.02668000,751573213.70000000,1659139199999,20160259.90750800,83843,366018796.70000000,9818449.43417100,0
1659139200000,0.02668000,0.02853000,0.02637000,0.02742000,831069145.90000000,1659225599999,22922275.78695500,81998,408072543.60000000,11252546.32729600,0
1659225600000,0.02740000,0.02865000,0.02693000,0.02711000,739160085.60000000,1659311999999,20682424.07462500,80271,363742600.80000000,10177709.14902500,0
1659312000000,0.02710000,0.02813000,0.02682000,0.02758000,589364820.00000000,1659398399999,16109964.13246300,59857,295486805.40000000,8078133.91202300,0
1659398400000,0.02758000,0.02938000,0.02620000,0.02779000,1220167081.30000000,1659484799999,33830166.76446200,140787,615135016.60000000,17061942.42981400,0
1659484800000,0.02779000,0.03082000,0.02709000,0.02934000,1197496770.50000000,1659571199999,35231432.81722300,143389,583479583.00000000,17163660.16659600,0
1659571200000,0.02934000,0.03034000,0.02882000,0.02954000,690693960.90000000,1659657599999,20354157.52805700,80403,334623979.30000000,9868499.68105000,0
1659657600000,0.02954000,0.03152000,0.02925000,0.03142000,757893101.80000000,1659743999999,23390237.33544000,87410,376886741.70000000,11636516.43421200,0
1659744000000,0.03142000,0.03192000,0.03076000,0.03087000,390051141.90000000,1659830399999,12296064.91639600,46187,184419400.40000000,5815339.38362100,0
1659830400000,0.03087000,0.03178000,0.03050000,0.03127000,316228183.70000000,1659916799999,9881514.75973300,38223,161748676.70000000,5053971.32063000,0
1659916800000,0.03127000,0.03279000,0.03121000,0.03150000,479053846.70000000,1660003199999,15338668.44400700,58293,231720475.40000000,7418953.65673200,0
1660003200000,0.03151000,0.03188000,0.02963000,0.03020000,437026807.50000000,1660089599999,13416942.13469100,52167,202935457.90000000,6226487.66276800,0
1660089600000,0.03020000,0.03306000,0.02929000,0.03270000,820497323.40000000,1660175999999,25907474.23454000,101400,394194833.50000000,12439513.98347900,0
1660176000000,0.03270000,0.03360000,0.03239000,0.03270000,647251335.90000000,1660262399999,21307859.99954500,75417,328846958.50000000,10825682.13888000,0
1660262400000,0.03272000,0.03375000,0.03230000,0.03336000,496215671.00000000,1660348799999,16392273.06382900,60274,246746746.80000000,8149920.64226000,0
1660348800000,0.03335000,0.03370000,0.03268000,0.03297000,301921722.30000000,1660435199999,10031978.46014000,40236,144622184.40000000,4805281.23706900,0
1660435200000,0.03297000,0.03387000,0.03202000,0.03225000,410921318.70000000,1660521599999,13596580.56784600,55328,196832660.90000000,6509393.83004100,0
1660521600000,0.03225000,0.03321000,0.03088000,0.03137000,443473036.00000000,1660607999999,14125320.47606500,58962,219464277.90000000,6993825.39666200,0
1660608000000,0.03137000,0.03160000,0.03052000,0.03068000,310449655.30000000,1660694399999,9622400.92366700,40943,151404452.90000000,4694622.53725000,0
1660694400000,0.03068000,0.03201000,0.02896000,0.02928000,541903959.50000000,1660780799999,16366129.85303100,67036,272486069.90000000,8224526.52544500,0
1660780800000,0.02928000,0.02988000,0.02814000,0.02816000,342162702.10000000,1660867199999,10007105.31911000,43698,169879065.90000000,4970919.38820100,0
1660867200000,0.02816000,0.02819000,0.02540000,0.02568000,794740887.10000000,1660953599999,21052446.74522300,85445,387311914.30000000,10255808.17027500,0
1660953600000,0.02569000,0.02656000,0.02517000,0.02576000,475258647.40000000,1661039999999,12339726.49287300,49825,245653893.10000000,6379676.64486900,0
1661040000000,0.02576000,0.02701000,0.02561000,0.02655000,434455498.70000000,1661126399999,11435637.87174300,42387,217657792.80000000,5730825.37574800,0
1661126400000,0.02656000,0.02657000,0.02499000,0.02615000,486904449.60000000,1661212799999,12509256.64610700,47414,238438578.30000000,6126947.24826700,0
1661212800000,0.02615000,0.02668000,0.02527000,0.02645000,399533877.10000000,1661299199999,10428496.35622800,41706,202733418.80000000,5294344.52912300,0
1661299200000,0.02645000,0.02696000,0.02565000,0.02623000,379402224.80000000,1661385599999,10012216.49915300,41480,192298669.90000000,5077775.71142900,0
1661385600000,0.02622000,0.02719000,0.02620000,0.02673000,259935123.10000000,1661471999999,6942187.31277600,29869,132253415.90000000,3534279.53249300,0
1661472000000,0.02673000,0.02727000,0.02411000,0.02445000,596645743.10000000,1661558399999,15342189.86389600,68406,311188419.80000000,7999798.45589000,0
1661558400000,0.02444000,0.02485000,0.02399000,0.02443000,344480455.70000000,1661644799999,8414518.36495600,34917,163212424.80000000,3986272.61686500,0
1661644800000,0.02444000,0.02489000,0.02357000,0.02367000,288724016.30000000,1661731199999,7037453.17489300,29072,146891701.50000000,3581771.18644400,0
1661731200000,0.02368000,0.02495000,0.02340000,0.02486000,350640337.00000000,1661817599999,8499507.35118000,34355,167642725.90000000,4064128.67027700,0
1661817600000,0.02486000,0.02538000,0.02373000,0.02435000,385033096.20000000,1661903999999,9484159.47015900,38438,180546228.70000000,4447279.77903500,0
1661904000000,0.02436000,0.02513000,0.02407000,0.02422000,399290088.60000000,1661990399999,9871001.96541300,33204,199777676.40000000,4939632.24569400,0
1661990400000,0.02422000,0.02443000,0.02333000,0.02431000,360556689.80000000,1662076799999,8636277.95216200,35116,182349392.90000000,4367659.48907200,0
1662076800000,0.02431000,0.02490000,0.02376000,0.02412000,300271095.50000000,1662163199999,7305543.62697400,29254,145506271.70000000,3541230.31864300,0
1662163200000,0.02411000,0.02431000,0.02373000,0.02424000,186880155.90000000,1662249599999,4498972.60003500,16215,91498552.10000000,2203972.09061400,0
1662249600000,0.02424000,0.02521000,0.02406000,0.02501000,246195893.30000000,1662335999999,6079926.90182900,24479,118496327.40000000,2928648.18815600,0
1662336000000,0.02501000,0.02516000,0.02398000,0.02448000,235548294.20000000,1662422399999,5742480.17830800,23726,118476484.00000000,2887051.94216100,0
1662422400000,0.02448000,0.02530000,0.02272000,0.02294000,521977651.20000000,1662508799999,12516929.38360600,52880,267379951.90000000,6403951.30480600,0
1662508800000,0.02294000,0.02400000,0.02257000,0.02380000,362105041.90000000,1662595199999,8436399.93305500,34070,172942764.40000000,4033945.50508000,0
1662595200000,0.02381000,0.02440000,0.02344000,0.02425000,312612290.70000000,1662681599999,7470169.34471200,30479,152946940.70000000,3657424.25734400,0
1662681600000,0.02426000,0.02595000,0.02421000,0.02564000,468653845.40000000,1662767999999,11850943.83443700,44953,228770636.50000000,5782151.47906200,0
1662768000000,0.02565000,0.02605000,0.02531000,0.02569000,304034580.80000000,1662854399999,7808713.58190200,32739,148629305.70000000,3818246.22823700,0
1662854400000,0.02568000,0.02606000,0.02520000,0.02573000,299813869.60000000,1662940799999,7695974.47384300,27575,149931419.80000000,3848784.25284900,0
1662940800000,0.02574000,0.02657000,0.02524000,0.02570000,474823628.80000000,1663027199999,12290559.23332800,49644,240169952.70000000,6215669.45656200,0
1663027200000,0.02570000,0.02580000,0.02339000,0.02353000,723729471.90000000,1663113599999,17662682.82143500,64351,343816328.00000000,8397517.85466600,0
1663113600000,0.02353000,0.02424000,0.02334000,0.02400000,402103850.30000000,1663199999999,9588145.31809800,39855,199017523.30000000,4745243.36207400,0
1663200000000,0.02400000,0.02415000,0.02291000,0.02321000,510460146.40000000,1663286399999,12005333.97648900,45793,245842087.40000000,5783750.13455700,0
1663286400000,0.02322000,0.02358000,0.02292000,0.02338000,371967271.20000000,1663372799999,8652232.70586500,32931,174113176.10000000,4051640.79265900,0
1663372800000,0.02338000,0.02439000,0.02335000,0.02434000,288805935.00000000,1663459199999,6873117.93634400,26217,153112824.80000000,3645565.51558200,0
1663459200000,0.02434000,0.02436000,0.02232000,0.02242000,534549941.70000000,1663545599999,12521365.08877900,49041,248572765.30000000,5808851.03881800,0
1663545600000,0.02242000,0.02301000,0.02183000,0.02284000,564289929.60000000,1663631999999,12644336.80039000,46187,275620486.90000000,6179394.95304700,0
1663632000000,0.02283000,0.02319000,0.02229000,0.02267000,422528529.80000000,1663718399999,9604528.00216600,31732,196706724.90000000,4471987.68835900,0
1663718400000,0.02267000,0.02345000,0.02154000,0.02191000,713801575.60000000,1663804799999,16051386.98949000,60391,366679018.00000000,8254352.44778700,0
1663804800000,0.02191000,0.02311000,0.02183000,0.02288000,500580244.70000000,1663891199999,11293686.32279500,37686,242240859.40000000,5465409.61510700,0
1663891200000,0.02289000,0.02368000,0.02223000,0.02324000,461220196.70000000,1663977599999,10600912.17118300,45134,214624647.70000000,4932712.30187100,0
1663977600000,0.02325000,0.02378000,0.02280000,0.02286000,297205115.60000000,1664063999999,6934463.66032000,28978,136829738.90000000,3194075.29668400,0
1664064000000,0.02286000,0.02320000,0.02208000,0.02240000,293359732.80000000,1664150399999,6667861.65224800,26443,139346602.00000000,3168932.65621300,0
1664150400000,0.02239000,0.02285000,0.02189000,0.02271000,416064458.10000000,1664236799999,9354850.12327000,37751,204312781.80000000,4595050.55912600,0
1664236800000,0.02272000,0.02400000,0.02242000,0.02261000,554000656.50000000,1664323199999,12910344.51108400,56089,271069065.40000000,6316361.74739300,0
1664323200000,0.02261000,0.02309000,0.02180000,0.02288000,438298241.60000000,1664409599999,9837094.24992000,36680,212432724.60000000,4771696.63862200,0
1664409600000,0.02289000,0.02351000,0.02267000,0.02346000,354781557.50000000,1664495999999,8170904.50943100,31159,166014430.70000000,3827059.42391500,0
1664496000000,0.02346000,0.02389000,0.02274000,0.02308000,348002148.30000000,1664582399999,8097228.22300900,32445,154424696.30000000,3594820.95956100,0
1664582400000,0.02307000,0.02342000,0.02292000,0.02333000,187477284.80000000,1664668799999,4339727.33060200,16148,92314128.80000000,2137343.64762600,0
1664668800000,0.02333000,0.02351000,0.02253000,0.02257000,267793085.10000000,1664755199999,6156316.94793400,20486,121427336.30000000,2791555.58397900,0
1664755200000,0.02257000,0.02364000,0.02233000,0.02352000,277547178.30000000,1664841599999,6412096.89175300,24534,132172818.90000000,3055947.70046300,0
1664841600000,0.02352000,0.02430000,0.02336000,0.02394000,343500705.80000000,1664927999999,8201659.33724100,26585,162675641.30000000,3887447.26337100,0
1664928000000,0.02394000,0.02397000,0.02322000,0.02388000,237360802.40000000,1665014399999,5615256.54696800,21592,111989128.10000000,2650202.01084600,0
1665014400000,0.02389000,0.02418000,0.02328000,0.02342000,235243702.00000000,1665100799999,5589374.18491900,24450,108762808.00000000,2585808.93143700,0
1665100800000,0.02341000,0.02357000,0.02284000,0.02316000,244469553.20000000,1665187199999,5669889.52944200,20934,117361415.50000000,2722871.55457300,0
1665187200000,0.02317000,0.02338000,0.02278000,0.02293000,160106610.40000000,1665273599999,3702356.93102300,12796,74575631.80000000,1724686.72827400,0
1665273600000,0.02293000,0.02328000,0.02290000,0.02310000,148177155.90000000,1665359999999,3424725.23956600,11047,69558526.10000000,1607843.29079800,0
1665360000000,0.02310000,0.02361000,0.02272000,0.02277000,287641671.50000000,1665446399999,6686545.71453200,23502,126537866.00000000,2941974.50612900,0
1665446400000,0.02276000,0.02289000,0.02208000,0.02275000,307859114.90000000,1665532799999,6955667.70613500,24980,144289874.00000000,3261133.22832700,0
1665532800000,0.02275000,0.02307000,0.02251000,0.02276000,142070614.20000000,1665619199999,3243867.74824000,14904,64577056.60000000,1475426.18751600,0
1665619200000,0.02277000,0.02345000,0.02122000,0.02303000,536299751.00000000,1665705599999,11893469.85545900,48799,258256059.10000000,5713114.72263700,0
1665705600000,0.02303000,0.02356000,0.02264000,0.02282000,225817774.30000000,1665791999999,5222261.02672600,21703,94556473.70000000,2189010.54099000,0
1665792000000,0.02281000,0.02303000,0.02254000,0.02276000,122659618.40000000,1665878399999,2802374.92640300,11832,55353767.10000000,1265462.20257100,0
1665878400000,0.02277000,0.02316000,0.02275000,0.02294000,110115482.70000000,1665964799999,2532800.18792200,13941,52164317.90000000,1200219.22547400,0
1665964800000,0.02293000,0.02344000,0.02270000,0.02331000,202255328.30000000,1666051199999,4673487.80781000,18400,98833906.40000000,2285325.81808400,0
1666051200000,0.02332000,0.02362000,0.02260000,0.02302000,246749419.60000000,1666137599999,5692211.29344800,23273,113134567.20000000,2612351.85865000,0
1666137600000,0.02302000,0.02310000,0.02219000,0.02235000,185953432.40000000,1666223999999,4197789.05064500,17781,77774718.60000000,1756100.53590300,0
1666224000000,0.02235000,0.02263000,0.02171000,0.02183000,216759754.30000000,1666310399999,4810854.77527900,20417,88496524.10000000,1964636.34263300,0
1666310400000,0.02184000,0.02256000,0.02144000,0.02246000,175768585.50000000,1666396799999,3867507.17585800,20409,84175217.30000000,1852559.39257700,0
1666396800000,0.02246000,0.02268000,0.02219000,0.02260000,89705589.50000000,1666483199999,2015377.65738400,10086,43978288.90000000,988234.38932000,0
1666483200000,0.02261000,0.02300000,0.02212000,0.02280000,159740254.60000000,1666569599999,3605224.27128600,14085,76550284.80000000,1727857.52385900,0
1666569600000,0.02280000,0.02288000,0.02220000,0.02247000,150952854.50000000,1666655999999,3388674.39518500,16949,71142874.20000000,1597524.23054800,0
1666656000000,0.02247000,0.02340000,0.02217000,0.02286000,312719753.40000000,1666742399999,7122842.28192700,28660,143441272.40000000,3265141.59779500,0
1666742400000,0.02286000,0.02358000,0.02283000,0.02336000,263859058.30000000,1666828799999,6144910.27312200,27833,128072157.20000000,2984070.20529900,0
1666828800000,0.02335000,0.02403000,0.02281000,0.02291000,294505542.80000000,1666915199999,6891149.51810300,34902,138605794.70000000,3246229.70030600,0
1666915200000,0.02291000,0.02376000,0.02263000,0.02349000,251011540.70000000,1667001599999,5814312.83642000,27825,116022381.00000000,2688317.30396100,0
1667001600000,0.02350000,0.02437000,0.02349000,0.02405000,327950492.60000000,1667087999999,7847194.56439700,38594,152217408.30000000,3643173.89926200,0
1667088000000,0.02404000,0.02447000,0.02323000,0.02356000,240932565.70000000,1667174399999,5768837.56092800,29036,110262372.50000000,2641312.99116400,0
1667174400000,0.02356000,0.02374000,0.02338000,0.02349000,17182909.80000000,1667260799999,404976.94840000,2508,8465987.40000000,199604.68883000,0
